AcresBurned,AdminUnit,ArchiveYear,Counties,Extinguished,Fatalities,Latitude,Longitude,MajorIncident,Name,PersonnelInvolved,Started,WaterTenders,fire_duration,AdminUnitCleaned
27.0,CAL FIRE / Riverside County Fire,2017,Riverside,2018-01-09 10:24:00+00:00,,33.82165,-116.96079,False,Vernon Fire,,2017-06-03 12:09:00+00:00,,219.92708333333334,riverside
26.0,Wheatland Fire Protection District ,2017,Yuba,2018-01-09 13:25:00+00:00,,39.03168,-121.40947,False,Jasper Fire,,2017-09-26 15:20:00+00:00,,104.92013888888889,wheatlprotection
26.0,CAL FIRE / Riverside County Fire,2017,Riverside,2018-01-09 10:59:00+00:00,,33.71025,-117.31924,False,Trellis Fire,,2017-06-18 16:03:00+00:00,,204.7888888888889,riverside
26.0,CAL FIRE/Riverside County Fire,2017,Riverside,2018-01-09 10:23:00+00:00,,33.94788,-116.59719,False,Fairview Fire,,2017-06-01 16:12:00+00:00,,221.7576388888889,riverside
25.0,CAL FIRE San Diego Unit,2017,San Diego,2018-01-09 13:40:00+00:00,,33.18716,-116.50897,False,Wilson Fire,,2017-10-15 14:05:00+00:00,,85.98263888888889,sandiego
25.0,CAL FIRE San Luis Obispo Unit,2017,San Luis Obispo,2018-01-09 13:23:00+00:00,,35.76343,-121.04445,False,Cove Fire,,2017-09-23 15:40:00+00:00,,107.90486111111112,sanluisobispo
25.0,CAL FIRE / San Diego County Fire Authority ,2017,San Diego,2018-01-09 13:19:00+00:00,,32.59252,-116.61609,False,Border 9 Fire,,2017-09-07 15:41:00+00:00,,123.90138888888889,sandiegoauthority
25.0,CAL FIRE Shasta-Trinity Unit,2017,Shasta,2018-01-09 12:49:00+00:00,,40.71923,-122.02525,False,Hopper Fire,,2017-09-01 11:21:00+00:00,,130.0611111111111,shastatrinity
25.0,CAL FIRE San Diego Unit,2017,San Diego,2018-01-09 11:09:00+00:00,,32.7789,-116.8516,False,Sloane Fire,,2017-06-27 09:38:00+00:00,,196.06319444444443,sandiego
25.0,Madera County Fire,2017,Madera,2018-01-09 10:35:00+00:00,,37.02081,-119.95136,False,Road Fire,,2017-06-18 14:04:00+00:00,,204.85486111111112,madera
25.0,Los Angeles County Fire Department,2017,Los Angeles,2018-01-09 10:24:00+00:00,,34.29931,-118.37539,False,5 Fire,,2017-06-03 15:39:00+00:00,,219.78125,la
25.0,CAL FIRE San Diego Unit,2017,San Diego,2018-01-09 10:10:00+00:00,,32.679,-116.29296,False,Ribbonwood Fire,,2017-05-24 15:30:00+00:00,,229.77777777777777,sandiego
23.0,CAL FIRE/ Riverside County Fire,2017,Riverside,2018-01-09 13:32:00+00:00,,33.50488,-117.02132,False,Portola Fire,,2017-10-10 14:57:00+00:00,,90.94097222222223,riverside
22.0,Oakland City Fire Department,2017,Alameda,2018-01-09 13:25:00+00:00,,37.77982,-122.169,False,Edwards Fire,,2017-09-26 12:22:00+00:00,,105.04375,oakl
22.0,CAL FIRE Tuolumne-Calaveras Unit,2017,Calaveras,2018-01-09 11:44:00+00:00,,38.20176,-120.67848,False,Gold Fire,,2017-07-05 16:56:00+00:00,,187.78333333333333,tuolumneaveras
22.0,Sonoma-Lake Napa Unit,2017,Napa,2018-01-09 10:31:00+00:00,,38.68347,-122.2654,True,Refuge Fire,80.0,2017-06-13 10:18:00+00:00,,210.0090277777778,sonomalakenapa
21.0,CAL FIRE San Luis Obispo Unit,2017,San Luis Obispo,2018-01-09 13:42:00+00:00,,35.41112,-120.00353,False,Soda Fire,,2017-10-20 12:13:00+00:00,,81.06180555555555,sanluisobispo
21.0,CAL FIRE Sonoma-Lake-Napa Unit,2017,Lake,2018-01-09 13:19:00+00:00,,39.01748,-122.49327,False,Mule Fire,,2017-09-05 14:55:00+00:00,,125.93333333333334,sonomalakenapa
21.0,CAL FIRE Tulare Unit,2017,Tulare,2018-01-09 11:44:00+00:00,,36.10858,-118.81979,False,Globe Fire,,2017-07-05 08:24:00+00:00,,188.13888888888889,tulare
21.0,CAL FIRE/Butte County Fire,2017,Butte,2018-01-09 11:00:00+00:00,,39.364,-121.4143,False,Highway Fire,,2017-06-22 09:49:00+00:00,,201.04930555555555,butte
21.0,CAL FIRE San Benito-Monterey Unit,2017,San Benito,2018-01-09 10:07:00+00:00,,36.35578,-120.99552,False,Bitterwater Fire,,2017-05-22 04:50:00+00:00,,232.2201388888889,sanbenitomonterey
20.0,CAL FIRE Humboldt-Del Norte Unit,2017,Humboldt,2018-01-09 13:30:00+00:00,,40.88516,-123.96844,True,Blue Fire,,2017-10-08 16:40:00+00:00,,92.86805555555556,humboldtdelnorte
20.0,CAL FIRE Sonoma-Lake-Napa Unit,2017,Sonoma,2018-01-09 13:30:00+00:00,,38.51937,-123.24713,False,Fort Fire,,2017-10-07 20:00:00+00:00,,93.72916666666667,sonomalakenapa
20.0,CAL FIRE Tehama-Glenn Unit ,2017,Tehama,2018-01-09 13:29:00+00:00,,40.20077,-122.24731,False,36 Fire,,2017-10-03 16:22:00+00:00,,97.87986111111111,tehamaglenn
20.0,CAL FIRE Tuolumne-Calaveras Unit,2017,Tuolumne,2018-01-09 12:16:00+00:00,,37.65986,-120.31157,False,Falls Fire,,2017-08-01 16:33:00+00:00,,160.8215277777778,tuolumneaveras
20.0,San Bernardino National Forest - USFS ,2017,San Bernardino,2018-01-09 12:03:00+00:00,,34.139,-117.199,False,Seine Fire,,2017-07-22 15:49:00+00:00,,170.84305555555557,sanbernardino
20.0,CAL FIRE Mendocino Unit,2017,Mendocino,2018-01-09 11:58:00+00:00,,39.13207,-123.10227,True,Range Fire,,2017-07-17 12:37:00+00:00,,175.97291666666666,mendocino
20.0,CAL FIRE / Riverside County Fire,2017,Riverside,2018-01-09 10:32:00+00:00,,33.52584,-116.85226,False,Reed Fire,,2017-06-13 17:21:00+00:00,,209.71597222222223,riverside
20.0,CAL FIRE Santa Clara Unit,2017,Contra Costa,2018-01-09 10:26:00+00:00,,37.86549,-122.2102,False,Fish Fire,,2017-06-05 13:17:00+00:00,,217.88125,santaclara
20.0,CAL FIRE/Fresno County Fire,2017,Kings,2018-01-09 10:04:00+00:00,,35.983,-119.91508,False,City Fire,,2017-05-18 12:54:00+00:00,,235.88194444444446,fresno
20.0,CAL FIRE San Benito-Monterey Unit,2017,Monterey,2018-01-09 09:56:00+00:00,,35.77082,-120.92482,False,Nacimiento Fire,,2017-05-14 12:00:00+00:00,,239.9138888888889,sanbenitomonterey
19.0,CAL FIRE/Riverside County Fire Department,2017,Riverside,2018-01-09 13:49:00+00:00,,33.88994,-116.91023,False,Longhorn Fire,,2017-12-13 15:27:00+00:00,,26.931944444444444,riverside
19.0,CAL FIRE Nevada-Yuba-Placer Unit,2017,Nevada,2018-01-09 13:33:00+00:00,,39.06414,-121.13737,False,Garden Fire,,2017-10-10 12:30:00+00:00,,91.04375,nevadayubaplacer
19.0,CAL FIRE/Riverside County Fire,2017,Riverside,2018-01-09 12:38:00+00:00,,33.797216,-117.124538,False,Nuevo Fire,,2017-08-13 13:34:00+00:00,,148.9611111111111,riverside
19.0,Six Rivers National Forest,2017,Humboldt,2018-01-09 12:16:00+00:00,,40.39799,-123.57562,False,Sway Fire,,2017-08-01 10:23:00+00:00,,161.07847222222222,sixrivers
19.0,CAL FIRE Tuolumne-Calaveras Unit,2017,Stanislaus,2018-01-09 12:01:00+00:00,,37.81827,-120.65764,False,Willms Fire,,2017-07-18 22:39:00+00:00,,174.55694444444444,tuolumneaveras
19.0,CAL FIRE Siskiyou Unit,2017,Siskiyou,2018-01-09 11:08:00+00:00,,40.703775,-122.645079,True,King Fire,,2017-06-26 12:30:00+00:00,,196.94305555555556,siskiyou
19.0,Kern County Fire,2017,Kern,2018-01-09 09:54:00+00:00,,35.71704,-118.30601,False,Fay Fire,,2017-05-01 12:44:00+00:00,,252.88194444444446,kern
18.0,CAL FIRE Sonoma-Lake-Napa Unit,2017,Sonoma,2018-01-09 12:45:00+00:00,,38.26294,-122.71998,False,Bodega Fire,,2017-08-27 13:30:00+00:00,,134.96875,sonomalakenapa
18.0,CAL FIRE / Butte County Fire,2017,Butte,2018-01-09 11:43:00+00:00,,39.53944,-121.54722,False,Lakeland Fire,,2017-07-04 15:45:00+00:00,,188.83194444444445,butte
18.0,CAL FIRE Fresno-Kings Unit,2017,Fresno,2018-01-09 10:21:00+00:00,,36.61332,-120.7109,False,Panoche Fire,,2017-05-28 16:16:00+00:00,,225.75347222222223,fresnokings
18.0,CAL FIRE San Benito - Monterey Unit,2017,Monterey,2018-01-09 09:58:00+00:00,,36.1727,-120.86682,False,Pine Fire,,2017-05-16 16:10:00+00:00,,237.74166666666667,sanbenitomonterey
17.0,CAL FIRE Madera-Mariposa-Merced Unit,2017,Mariposa,2018-01-09 13:29:00+00:00,,37.41231,-119.87465,False,Ramblin Fire,,2017-10-03 11:44:00+00:00,,98.07291666666667,maderamariposamerced
17.0,CAL FIRE Shasta-Trinity Unit,2017,Shasta,2018-01-09 12:42:00+00:00,,40.92602,-121.5935,True,Corner Fire,20.0,2017-08-17 14:15:00+00:00,,144.93541666666667,shastatrinity
17.0,CAL FIRE Shasta Trinity Unit,2017,Shasta,2018-01-09 12:12:00+00:00,,40.69259,-122.17384,False,Sky Fire,,2017-07-29 17:29:00+00:00,,163.7798611111111,shastatrinity
17.0,CAL FIRE San Luis Obispo Unit,2017,San Luis Obispo,2018-01-09 10:06:00+00:00,,35.556667,-120.474,False,Rocky Fire,,2017-05-20 13:11:00+00:00,,233.87152777777777,sanluisobispo
17.0,CAL FIRE San Benito Monterey Unit,2017,Monterey,2018-01-09 09:59:00+00:00,,36.2771,-120.94328,True,Lonoak Fire,,2017-05-17 15:18:00+00:00,,236.77847222222223,sanbenitomonterey
17.0,CAL FIRE/Riverside County Fire,2017,Riverside,2018-01-09 09:56:00+00:00,,33.88466,-116.99229,False,Canyon Fire,,2017-05-14 12:51:00+00:00,,239.87847222222223,riverside
16.0,Kern County Fire Department,2017,Kern,2018-01-09 10:23:00+00:00,,35.188,-119.2877,False,Elk Fire,,2017-06-02 18:55:00+00:00,,220.64444444444445,kern
16.0,CAL FIRE San Bernardino Unit,2017,San Bernardino,2018-01-09 10:22:00+00:00,,34.04412,-116.55326,False,Matz Fire,,2017-05-29 01:20:00+00:00,,225.3763888888889,sanbernardino
16.0,CAL FIRE Fresno-Kings Unit,2017,Fresno,2018-01-09 10:17:00+00:00,,36.96642,-119.58292,False,Rusty Fire,,2017-05-28 07:49:00+00:00,,226.1027777777778,fresnokings
15.0,CAL FIRE Tehama-Glenn Unit,2017,Tehama,2018-01-09 12:31:00+00:00,,39.87983,-122.5415,False,Paskenta Fire ,,2017-08-10 17:24:00+00:00,,151.79652777777778,tehamaglenn
15.0,CAL FIRE Nevada - Yuba - Placer Unit,2017,Nevada,2018-01-09 12:06:00+00:00,,39.16826,-120.95498,False,Greenhorn Fire,,2017-07-27 14:49:00+00:00,,165.88680555555555,nevadayubaplacer
15.0,CAL FIRE Lassen-Modoc Unit,2017,Modoc,2018-01-09 11:58:00+00:00,,41.45589,-120.56933,False,Centerville Fire,,2017-07-17 13:38:00+00:00,,175.93055555555554,lassenmodoc
15.0,CAL FIRE San Benito-Monterey,2017,Monterey,2018-01-09 11:10:00+00:00,,35.947,-120.87492,False,Alvarado Fire,,2017-06-28 09:30:00+00:00,,195.06944444444446,sanbenitomonterey
15.0,CAL FIRE Tuolumne-Calaveras Unit,2017,Calaveras,2018-01-09 10:21:00+00:00,,38.19906,-120.83484,False,Lombardi Fire,,2017-05-28 15:30:00+00:00,,225.78541666666666,tuolumneaveras
15.0,CAL FIRE Riverside Unit,2017,Riverside,2018-01-09 09:50:00+00:00,,33.56777,-116.08003,False,66 Fire,,2017-04-13 02:30:00+00:00,,271.30555555555554,riverside
14.0,Santa Barbara County Fire,2017,Santa Barbara,2018-01-09 13:49:00+00:00,,34.71796,-120.27077,False,Drum Fire,,2017-12-16 12:21:00+00:00,,24.06111111111111,santabarbara
14.0,Santa Barbara County Fire,2017,Santa Barbara,2018-01-09 13:49:00+00:00,,34.605358,-120.414875,False,Coast Fire,,2017-12-14 12:59:00+00:00,,26.03472222222222,santabarbara
14.0,CAL FIRE Butte Unit,2017,Butte,2018-01-09 11:17:00+00:00,,39.8629,-121.6268,False,Desabla Fire,,2017-07-02 13:43:00+00:00,,190.8986111111111,butte
14.0,CAL FIRE San Benito-Monterey Unit,2017,Monterey,2018-01-09 10:29:00+00:00,,35.80375,-120.52508,False,Hog Fire,,2017-06-09 16:15:00+00:00,,213.75972222222222,sanbenitomonterey
14.0,CAL FIRE/Riverside County Fire,2017,Riverside,2018-01-09 10:05:00+00:00,,33.97155,-117.44148,False,Moraga Fire,,2017-05-18 17:25:00+00:00,,235.69444444444446,riverside
13.0,CAL FIRE Tuolumne-Calaveras Unit,2017,Stanislaus,2018-01-09 13:41:00+00:00,,37.89532,-120.84748,False,Milton Fire,,2017-10-18 12:53:00+00:00,,83.03333333333333,tuolumneaveras
13.0,CAL FIRE Amador-El Dorado Unit,2017,El Dorado,2018-01-09 12:06:00+00:00,,38.69775,-120.73757,False,Woodland Fire,,2017-07-25 14:13:00+00:00,,167.91180555555556,amadoreldorado
13.0,CAL FIRE Amador-El Dorado Unit,2017,El Dorado,2018-01-09 11:53:00+00:00,,38.67474,-121.06088,False,Rosado Fire,,2017-07-12 13:51:00+00:00,,180.91805555555555,amadoreldorado
13.0,CAL FIRE San Bernardino Unit / San Bernardino National Forest,2017,San Bernardino,2018-01-09 11:42:00+00:00,,34.304722,-117.3125,False,Silver Fire,,2017-07-04 13:15:00+00:00,,188.93541666666667,sanbernardinosanbernardino
12.0,CAL FIRE/Butte County Fire,2017,Butte,2018-01-09 13:21:00+00:00,,39.44257,-121.60683,False,Pacific Fire,,2017-09-12 17:24:00+00:00,,118.83125,butte
12.0,CAL FIRE San Luis Obispo Unit,2017,San Luis Obispo,2018-01-09 09:55:00+00:00,,35.6879,-120.3317,False,Shandon Fire,,2017-05-07 16:41:00+00:00,,246.71805555555557,sanluisobispo
12.0,CAL FIRE/Riverside County Fire,2017,Riverside,2018-01-09 09:54:00+00:00,,33.7866,-117.5048,False,Jameson Fire,,2017-04-30 19:43:00+00:00,,253.59097222222223,riverside
11.0,CAL FIRE Sonoma-Lake-Napa Unit,2017,Sonoma,2018-01-09 12:15:00+00:00,,38.70289,-122.90217,False,Independence Fire,,2017-07-31 23:17:00+00:00,,161.5402777777778,sonomalakenapa
11.0,CAL FIRE Riverside Unit,2017,Riverside,2018-01-09 11:16:00+00:00,,33.913089,-117.096233,False,Lisa Fire,,2017-07-02 13:04:00+00:00,,190.925,riverside
10.0,CAL FIRE Tehama-Glenn Unit,2017,Tehama,2018-01-09 13:31:00+00:00,,40.24789,-122.255,False,Freeway Fire,,2017-10-08 12:15:00+00:00,,93.05277777777778,tehamaglenn
10.0,CAL FIRE Madera-Mariposa-Merced Unit,2017,Mariposa,2018-01-09 13:23:00+00:00,,37.76888,-120.15846,False,Dexter Fire,,2017-09-20 14:53:00+00:00,,110.9375,maderamariposamerced
10.0,CAL FIRE / Fresno County Fire,2017,Fresno,2018-01-09 13:19:00+00:00,,37.10067,-119.32109,False,Shaver Fire,,2017-09-11 10:00:00+00:00,,120.13819444444445,fresno
10.0,CAL FIRE Amador-El Dorado Unit,2017,Amador,2018-01-09 12:46:00+00:00,,38.34421,-120.72274,False,Sandra Fire,,2017-08-28 17:06:00+00:00,,133.81944444444446,amadoreldorado
10.0,Angeles National Forest,2017,Los Angeles,2018-01-09 12:18:00+00:00,,34.23925,-117.85182,False,Rincon Fire,,2017-08-03 16:21:00+00:00,,158.83125,angeles
10.0,CAL FIRE Nevada-Yuba-Placer Unit,2017,Nevada,2018-01-09 12:03:00+00:00,,39.36902,-120.97586,False,Grizzly Fire,,2017-07-21 16:50:00+00:00,,171.80069444444445,nevadayubaplacer
10.0,CAL FIRE Shasta-Trinity Unit,2017,Shasta,2018-01-09 11:56:00+00:00,,40.48972,-122.38619,True,North Fire,,2017-07-15 18:10:00+00:00,,177.74027777777778,shastatrinity
10.0,CAL FIRE / Riverside County Fire,2017,Riverside,2018-01-09 11:54:00+00:00,,33.77896,-117.24091,False,Navajo Fire,,2017-07-13 14:14:00+00:00,,179.90277777777777,riverside
10.0,CAL FIRE Butte Unit ,2017,Butte,2018-01-09 11:53:00+00:00,,39.50475,-121.33785,True,Rebie Fire,,2017-07-12 13:55:00+00:00,,180.9152777777778,butte
10.0,CAL FIRE/Riverside County Fire Department ,2017,Riverside,2018-01-09 11:41:00+00:00,,33.91806,-116.99321,False,Canyon Fire,,2017-07-03 13:34:00+00:00,,189.92152777777778,riverside
10.0,CAL FIRE Nevada-Yuba-Placer Unit,2017,Nevada,2018-01-09 11:16:00+00:00,,39.08382,-121.06656,False,Brewer Fire,,2017-07-02 12:41:00+00:00,,190.94097222222223,nevadayubaplacer
10.0,CAL FIRE / Riverside County Fire,2017,Riverside,2018-01-09 10:35:00+00:00,,33.90965,-116.9669,False,Lambs Fire,,2017-06-18 12:28:00+00:00,,204.92152777777778,riverside
10.0,Kern County Fire,2017,Kern,2018-01-09 10:27:00+00:00,,35.564124,-118.796513,False,Pine Fire,,2017-06-05 14:02:00+00:00,,217.85069444444446,kern
10.0,CAL FIRE/Riverside County Fire,2017,Riverside,2018-01-09 10:26:00+00:00,,33.87107,-116.88097,False,Shirleon Fire ,,2017-06-04 16:48:00+00:00,,218.73472222222222,riverside
10.0,CAL FIRE Nevada-Yuba-Placer Unit,2017,Yuba,2018-01-09 10:22:00+00:00,,39.23205,-121.376,False,Twenty Fire,,2017-05-29 15:31:00+00:00,,224.78541666666666,nevadayubaplacer
10.0,Kern County Fire Department,2017,Kern,2018-01-09 10:17:00+00:00,,34.87128,-118.35296,False,Champagne Fire,,2017-05-28 10:59:00+00:00,,225.97083333333333,kern
10.0,CAL FIRE/Riverside County Fire,2017,Riverside,2018-01-09 10:08:00+00:00,,33.94673,-117.17773,False,Moreno Fire,,2017-05-23 13:13:00+00:00,,230.87152777777777,riverside
10.0,CAL FIRE San Benito-Monterey Unit ,2017,Monterey,2018-01-09 09:51:00+00:00,,36.44141,-121.34695,False,Soledad Fire,,2017-04-24 12:06:00+00:00,,259.90625,sanbenitomonterey
0.0,CAL FIRE Sonoma-Lake-Napa Unit,2017,Sonoma,2018-01-09 13:34:00+00:00,,38.36685,-122.64001,True,Pressley Fire (Central LNU Complex),,2017-10-09 01:30:00+00:00,,92.50277777777778,sonomalakenapa
0.0,CAL FIRE Sonoma-Lake-Napa Unit,2017,Napa,2018-01-09 13:33:00+00:00,,38.31802,-122.39052,True,Partrick Fire (Central LNU Complex),,2017-10-08 23:48:00+00:00,,92.57291666666667,sonomalakenapa
0.0,Yosemite National Park,2017,Mariposa,2018-01-09 13:19:00+00:00,,37.73596,-119.78256,False,Rattlesnake Fire,,2017-09-07 15:00:00+00:00,,123.92986111111111,yosemitepark
0.0,Klamath National Forest,2017,Siskiyou,2018-01-09 12:05:00+00:00,,41.702,-123.508,False,Clear Complex (merged into Eclipse Complex),,2017-07-25 12:45:00+00:00,,167.97222222222223,klamath
0.0,Modoc National Forest,2017,Modoc,2018-01-09 12:04:00+00:00,,41.338,-120.304,False,Warner Mountain Lightning,,2017-07-23 00:00:00+00:00,,170.50277777777777,modoc
0.0,City of Orland Fire Department,2017,Glenn,2018-01-09 12:02:00+00:00,,39.75425,-122.17657,False,Creek Fire,,2017-07-19 17:30:00+00:00,,173.7722222222222,orl
0.0,Lassen National Forest,2017,Lassen,2018-01-09 11:45:00+00:00,,40.6361,-120.9643,False,Antelope Fire,,2017-07-06 13:00:00+00:00,,186.94791666666666,lassen
0.0,Klamath National Forest,2017,Siskiyou,2018-01-09 11:43:00+00:00,,41.86609,-122.73031,False,Klamath Fire,,2017-07-04 15:21:00+00:00,,188.8486111111111,klamath
0.0,Camp Pendleton Marine Corps Base,2017,San Diego,2018-01-09 11:10:00+00:00,,33.43513,-117.58252,False, Cristianitos Fire,,2017-06-28 17:56:00+00:00,,194.71805555555557,camppendletonmarinecorpsbase
0.0,CAL FIRE Siskiyou Unit / Klamath National Forest,2017,Siskiyou,2018-01-09 11:07:00+00:00,,41.841,-123.474,False,Salmon-August Complex ,,2017-06-25 17:00:00+00:00,,197.7548611111111,siskiyouklamath
0.0,Tulare County,2017,Tulare,2018-01-09 11:01:00+00:00,,36.51912,-119.50606,False,King Incident,,2017-06-23 22:32:00+00:00,,199.52013888888888,tulare
0.0,Department of Defense - Camp Roberts,2017,San Luis Obispo,2018-01-09 10:05:00+00:00,,35.85253,-120.80411,False,Range Fire,,2017-05-19 13:10:00+00:00,,234.87152777777777,defensecamproberts
0.0,Unified Command,2017,Butte,2018-01-09 09:24:00+00:00,,39.51158,-121.55633,True,Oroville Spillway ,596.0,2017-02-07 14:00:00+00:00,,335.80833333333334,unifiedcomm
410203.0,USFS Mendocino National Forest ,2018,Colusa,2019-01-04 09:33:00+00:00,1.0,39.243283,-123.103367,True,Ranch Fire (Mendocino Complex),,2018-07-27 12:05:00+00:00,,160.89444444444445,mendocino
410203.0,USFS Mendocino National Forest ,2018,Glenn,2019-01-04 09:33:00+00:00,1.0,39.243283,-123.103367,True,Ranch Fire (Mendocino Complex),,2018-07-27 12:05:00+00:00,,160.89444444444445,mendocino
410203.0,USFS Mendocino National Forest ,2018,Lake,2019-01-04 09:33:00+00:00,1.0,39.243283,-123.103367,True,Ranch Fire (Mendocino Complex),,2018-07-27 12:05:00+00:00,,160.89444444444445,mendocino
410203.0,USFS Mendocino National Forest ,2018,Mendocino,2019-01-04 09:33:00+00:00,1.0,39.243283,-123.103367,True,Ranch Fire (Mendocino Complex),,2018-07-27 12:05:00+00:00,,160.89444444444445,mendocino
229651.0,"Unified Command: CAL FIRE Shasta-Trinity Unit, US Forest Service and NPS Whiskeytown National Recreation Area",2018,Shasta,2019-01-04 09:37:00+00:00,3.0,40.65428,-122.62357,True,Carr Fire,456.0,2018-07-23 13:15:00+00:00,31.0,164.8486111111111,"shastatrinity,npswhiskeytownrecreationarea"
229651.0,"Unified Command: CAL FIRE Shasta-Trinity Unit, US Forest Service and NPS Whiskeytown National Recreation Area",2018,Trinity,2019-01-04 09:37:00+00:00,3.0,40.65428,-122.62357,True,Carr Fire,456.0,2018-07-23 13:15:00+00:00,31.0,164.8486111111111,"shastatrinity,npswhiskeytownrecreationarea"
153336.0,"Unified Command: CAL FIRE, Butte County Sheriff Department, Paradise Police Department, USFS",2018,Butte,2018-11-25 08:00:00+00:00,85.0,39.8134,-121.4347,True,Camp Fire,1065.0,2018-11-08 06:33:00+00:00,3.0,17.060416666666665,",buttesheriff,paradisepolice,"
96949.0,Ventura County Fire Dept. and Los Angeles County Fire Dept.,2018,Los Angeles,2019-01-04 08:42:00+00:00,3.0,34.235,-118.70128,True,Woolsey Fire,,2018-11-08 14:24:00+00:00,,56.7625,venturadept.ladept.
96949.0,Ventura County Fire Dept. and Los Angeles County Fire Dept.,2018,Ventura,2019-01-04 08:42:00+00:00,3.0,34.235,-118.70128,True,Woolsey Fire,,2018-11-08 14:24:00+00:00,,56.7625,venturadept.ladept.
96901.0,USFS Sierra National Forest ,2018,Mariposa,2019-01-04 09:48:00+00:00,,37.6549,-119.88581,False,Ferguson Fire,,2018-07-13 21:36:00+00:00,,174.50833333333333,sierra
90288.0,CAL FIRE Sonoma-Lake-Napa Unit,2018,Napa,2019-01-04 09:57:00+00:00,,38.80583,-122.18183,True,County Fire,,2018-06-30 14:12:00+00:00,,187.82291666666666,sonomalakenapa
90288.0,CAL FIRE Sonoma-Lake-Napa Unit,2018,Yolo,2019-01-04 09:57:00+00:00,,38.80583,-122.18183,True,County Fire,,2018-06-30 14:12:00+00:00,,187.82291666666666,sonomalakenapa
63311.0,USFS Shasta-Trinity National Forest,2018,Shasta,2019-01-04 09:07:00+00:00,,40.9425,-122.43,False,Delta Fire,,2018-09-05 12:51:00+00:00,,120.84444444444445,shastatrinity
63311.0,USFS Shasta-Trinity National Forest,2018,Trinity,2019-01-04 09:07:00+00:00,,40.9425,-122.43,False,Delta Fire,,2018-09-05 12:51:00+00:00,,120.84444444444445,shastatrinity
48920.0,Unified command: CAL FIRE Mendocino Unit and USFS Mendocino National Forest ,2018,Colusa,2019-01-04 09:18:00+00:00,,39.04786,-123.11971,True,River Fire (Mendocino Complex),3100.0,2018-07-27 13:01:00+00:00,79.0,160.8451388888889,mendocinomendocino
48920.0,Unified command: CAL FIRE Mendocino Unit and USFS Mendocino National Forest ,2018,Lake,2019-01-04 09:18:00+00:00,,39.04786,-123.11971,True,River Fire (Mendocino Complex),3100.0,2018-07-27 13:01:00+00:00,79.0,160.8451388888889,mendocinomendocino
48920.0,Unified command: CAL FIRE Mendocino Unit and USFS Mendocino National Forest ,2018,Mendocino,2019-01-04 09:18:00+00:00,,39.04786,-123.11971,True,River Fire (Mendocino Complex),3100.0,2018-07-27 13:01:00+00:00,79.0,160.8451388888889,mendocinomendocino
46150.0,USFS Shasta-Trinity National Forest,2018,Shasta,2019-01-04 09:21:00+00:00,,40.896,-122.219,True,Hirz Fire,,2018-08-09 01:55:00+00:00,,148.30972222222223,shastatrinity
39387.0,Modoc National Forest,2018,Modoc,2019-01-04 09:20:00+00:00,,41.38544,-121.04386,False,Stone Fire,,2018-08-15 18:05:00+00:00,,141.63541666666666,modoc
38008.0,CAL FIRE Siskiyou Unit,2018,Siskiyou,2019-01-04 09:55:00+00:00,1.0,41.893332,-122.534655,True,Klamathon Fire,350.0,2018-07-05 12:31:00+00:00,4.0,182.89166666666668,siskiyou
36450.0,Stanislaus National Forest,2018,Tuolumne,2019-01-04 09:26:00+00:00,,38.349,-119.929,False,Donnell Fire,,2018-08-01 17:48:00+00:00,,155.6513888888889,stanisla
23136.0,Cleveland National Forest,2018,Orange,2019-01-04 09:23:00+00:00,,33.69888,-117.52055,False,Holy Fire,,2018-08-06 13:20:00+00:00,,150.83541666666667,clevel
18703.0,Unified Command: CAL FIRE and USFS Lassen National Forest,2018,Lassen,2019-01-04 09:32:00+00:00,,40.633536,-120.868091,False,Whaleback Fire,,2018-07-27 13:32:00+00:00,,160.83333333333334,lassen
15185.0,CAL FIRE Sonoma-Lake-Napa Unit,2018,Lake,2019-01-04 10:01:00+00:00,,39.0674,-122.59848,True,Pawnee Fire,,2018-06-23 17:21:00+00:00,,194.69444444444446,sonomalakenapa
12300.0,CAL FIRE Tuolumne-Calaveras Unit,2018,San Joaquin,2019-01-04 09:58:00+00:00,,38.052055,-120.945482,False,Waverly Fire,,2018-06-29 15:11:00+00:00,,188.7826388888889,tuolumneaveras
6974.0,Humboldt-Toiyabe National Forest,2018,Mono,2019-01-04 09:09:00+00:00,,38.347395,-119.45186,False,Boot Fire,,2018-09-04 14:26:00+00:00,,121.77986111111112,humboldttoiyabe
4564.0,CAL FIRE Madera-Mariposa-Merced ,2018,Merced,2019-01-04 10:06:00+00:00,,37.39339,-120.34207,False,Planada Fire,,2018-06-15 10:34:00+00:00,,202.98055555555555,maderamariposamerced
4531.0,"Unified Command: CAL FIRE, Ventura County Fire, Ventura Sheriff Dept, LA County Fire, LA City Fire, LA Sherriff Dept, LA Police Dept",2018,Ventura,2019-01-04 08:43:00+00:00,,34.22685,-118.93444,True,Hill Fire,,2018-11-08 14:03:00+00:00,,56.77777777777778,",ventura,venturasheriffdept,la,la,lasherriffdept,lapolicedept"
4064.0,Sierra National Forest,2018,Madera,2019-01-04 10:03:00+00:00,,37.571,-119.118,False,Lions Fire,,2018-06-11 12:00:00+00:00,,206.91875,sierra
